1,AFA,AFA,7/28/2001 8:43,602286
38537,NZD,NZD,7/31/2002 7:41,868031
38538,PLN,PLN,4/9/2018 11:20,770816
38539,PTE,PTE,8/26/2004 15:53,777733
38540,USD,USD,4/20/2007 2:29,58883
38541,QAR,QAR,4/21/2001 0:41,319521
38542,FRF,FRF,12/21/2000 5:26,326827
38543,ROL,ROL,9/6/2011 23:28,788821
38544,RUR,RUR,2/12/2002 14:18,789548
38545,RWF,RWF,2/8/2002 9:06,48800
38546,XCD,XCD,6/29/2011 18:06,533156
38547,FRF,FRF,4/7/2003 22:55,281878
38548,XCD,XCD,3/1/2001 4:36,24190
38549,XCD,XCD,11/2/2006 12:15,774011
38550,SHP,SHP,9/10/2006 6:53,283576
38551,WST,WST,9/23/2005 15:51,108947
38552,ITL,ITL,6/18/2013 20:30,252420
38553,STD,STD,8/13/2002 20:36,796903
38554,SAR,SAR,1/8/2002 13:47,844359
38555,XOF,XOF,8/20/2008 2:36,585109
38556,SCR,SCR,11/25/2014 3:27,322162
38557,SLL,SLL,10/7/2010 7:00,32113
38558,SGD,SGD,10/26/2018 2:22,148476
38559,SKK,SKK,12/19/2009 3:57,392054
38560,SIT,SIT,3/16/2018 16:03,752194
38561,SBD,SBD,4/26/2012 15:07,155217
38562,SOS,SOS,6/14/2004 2:42,950372
38563,ZAR,ZAR,1/7/2012 10:37,359264
38564,ESP,ESP,1/12/2010 3:53,86940
38565,LKR,LKR,2/24/2015 12:38,934635
38566,SDP,SDP,5/16/2000 22:35,629001
38567,SRG,SRG,9/4/2019 1:54,305150
38568,NOK,NOK,1/4/2010 2:06,307813
38569,SZL,SZL,12/21/2008 20:55,630118
38570,SEK,SEK,10/21/2000 9:54,370589
38571,CHF,CHF,7/26/2018 5:47,968950
38572,SYP,SYP,4/23/2017 13:13,378587
38573,TWD,TWD,9/16/2019 19:07,447042
38574,TJR,TJR,4/27/2010 7:54,980591
38575,TZS,TZS,1/29/2011 23:02,396569
38576,THB,THB,3/19/2010 9:37,384054
38577,XOF,XOF,3/3/2001 13:46,711624
38578,NZD,NZD,9/29/2015 7:00,492703
38579,TOP,TOP,5/3/2010 10:15,558951
38580,TTD,TTD,10/21/2004 17:08,212453
38581,TND,TND,4/1/2011 7:15,334570
38582,TRL,TRL,7/14/2013 4:18,327777
38583,TMM,TMM,10/28/2006 3:09,312261
38584,USD,USD,5/17/2014 14:14,906166
38585,AUD,AUD,1/2/2009 7:26,589970
38586,UGX,UGX,3/14/2007 21:50,277856
38587,UAH,UAH,12/1/2002 13:49,689008
38588,AED,AED,5/3/2002 10:22,273487
38589,GBP,GBP,3/13/2008 7:40,178026
38590,USD,USD,9/10/2002 8:13,274356
38591,USD,USD,5/8/2001 18:15,612850
38592,UYU,UYU,11/7/2013 5:24,975695
38593,UZS,UZS,2/17/2013 14:07,295439
38594,VUV,VUV,2/5/2017 14:34,744982
38595,VEB,VEB,2/5/2007 8:44,241021
38596,VND,VND,3/6/2002 9:25,9970
38597,USD,USD,3/25/2010 14:18,582334
38598,USD,USD,12/3/2008 1:53,82941
38599,XPF,XPF,7/27/2003 4:07,64854
38600,MAD,MAD,1/1/2013 21:54,951917
38601,YER,YER,7/15/2016 15:41,721070
38602,YUN,YUN,3/29/2009 15:49,311509
38603,ZRN,ZRN,8/8/2005 1:29,551346
38604,ZMK,ZMK,3/8/2005 20:48,155807
38605,WWW,WWW,3/14/2005 14:46,567917
38606,PEN,PEN,9/1/2008 4:20,1404
38607,PHP,PHP,3/24/2016 4:25,901770
38608,NZD,NZD,2/18/2012 8:43,681537
38609,PLN,PLN,6/30/2006 22:17,811244
38610,PTE,PTE,12/8/2002 10:42,722571
38611,USD,USD,9/3/2010 16:10,836203
38612,QAR,QAR,2/13/2017 7:28,433949
38613,FRF,FRF,9/16/2018 11:20,744966
38614,ROL,ROL,3/14/2001 3:02,498959
38615,RUR,RUR,1/6/2019 10:25,802925
38616,RWF,RWF,11/23/2003 0:25,393477
38617,XCD,XCD,11/16/2017 18:14,230494
38618,FRF,FRF,5/23/2000 1:35,542640
38619,XCD,XCD,4/18/2014 7:48,967184
38620,XCD,XCD,2/28/2017 7:14,240467
38621,SHP,SHP,5/15/2000 22:11,5938
38622,WST,WST,2/7/2012 15:04,638955
38623,ITL,ITL,4/15/2000 18:26,428879
38624,STD,STD,6/10/2003 4:19,865312
38625,SAR,SAR,3/9/2004 16:40,602932
38626,XOF,XOF,8/9/2006 19:57,775674
38627,SCR,SCR,9/24/2018 9:49,453772
38628,SLL,SLL,12/30/2005 6:26,727575
38629,SGD,SGD,7/18/2014 22:00,899590
38630,SKK,SKK,12/26/2005 13:45,723290
38631,SIT,SIT,8/14/2013 20:54,260792
38632,SBD,SBD,8/14/2013 19:37,94442
38633,SOS,SOS,10/13/2011 21:26,558537
38634,ZAR,ZAR,4/22/2013 19:49,254483
38635,ESP,ESP,3/13/2017 12:57,165038
38636,LKR,LKR,7/20/2019 21:49,447743
38637,SDP,SDP,2/2/2010 11:56,242022
38638,SRG,SRG,11/11/2009 12:18,423049
38639,NOK,NOK,4/4/2011 9:24,354005
38640,SZL,SZL,4/28/2019 2:02,849090
38641,SEK,SEK,12/14/2002 3:58,698685
38642,CHF,CHF,12/7/2000 21:47,954117
38643,SYP,SYP,2/17/2017 5:48,975191
38644,TWD,TWD,1/29/2000 5:48,338663
38645,TJR,TJR,4/13/2004 17:40,468759
38646,TZS,TZS,9/20/2002 14:23,529669
38647,THB,THB,8/7/2005 11:47,542399
38648,XOF,XOF,7/24/2005 17:27,537500
38649,NZD,NZD,5/25/2019 5:59,54945
38650,TOP,TOP,4/21/2001 20:38,139282
38651,TTD,TTD,1/13/2009 19:49,168054
38652,TND,TND,10/2/2004 18:31,246639
38653,TRL,TRL,11/3/2016 9:33,490400
38654,TMM,TMM,7/28/2009 22:28,4535
38655,USD,USD,6/27/2011 6:00,779347
38656,AUD,AUD,6/27/2015 4:30,923464
38657,UGX,UGX,10/7/2012 5:38,841003
38658,UAH,UAH,6/4/2002 10:20,618708
38659,AED,AED,11/18/2007 8:13,565447
38660,GBP,GBP,7/2/2009 1:57,691040
38661,USD,USD,6/6/2015 16:39,701372
38662,USD,USD,3/15/2003 16:49,421624
38663,UYU,UYU,10/1/2013 17:16,196879
38664,UZS,UZS,10/17/2004 7:54,747100
38665,VUV,VUV,2/21/2012 16:01,77404
38666,VEB,VEB,9/7/2014 11:22,920881
38667,VND,VND,8/19/2003 4:42,440953
38668,USD,USD,4/17/2010 6:09,947175
38669,USD,USD,10/8/2004 15:17,998819
38670,XPF,XPF,10/19/2016 21:28,540222
38671,MAD,MAD,5/16/2005 16:54,648574
38672,YER,YER,2/13/2006 4:36,727576
38673,YUN,YUN,2/25/2006 7:45,83288
38674,ZRN,ZRN,12/16/2011 4:38,751064
38675,ZMK,ZMK,12/17/2010 6:42,527494
38676,WWW,WWW,4/27/2007 16:09,330685
38677,PEN,PEN,11/18/2014 3:47,366308
38678,PHP,PHP,9/2/2019 14:49,453407
38679,NZD,NZD,1/11/2011 14:32,931154
38680,PLN,PLN,1/27/2012 9:39,739265
38681,PTE,PTE,5/5/2010 12:27,612349
38682,USD,USD,12/4/2010 6:13,837181
38683,QAR,QAR,6/7/2006 1:06,850678
38684,FRF,FRF,3/2/2013 12:21,351160
38685,ROL,ROL,2/17/2007 5:09,184657
38686,RUR,RUR,2/24/2000 22:16,165376
38687,RWF,RWF,4/3/2009 0:51,919431
38688,XCD,XCD,7/9/2012 8:55,17769
38689,FRF,FRF,5/26/2011 19:02,188823
38690,XCD,XCD,2/6/2015 18:03,626702
38691,XCD,XCD,1/28/2017 1:45,783287
38692,SHP,SHP,12/6/2001 5:17,432949
38693,WST,WST,4/28/2006 16:46,888126
38694,ITL,ITL,7/7/2015 6:44,894873
38695,STD,STD,9/8/2016 4:14,18929
38696,SAR,SAR,8/15/2000 16:37,336276
38697,XOF,XOF,1/25/2019 5:33,311527
38698,SCR,SCR,1/21/2011 17:52,486053
38699,SLL,SLL,10/24/2011 18:36,552729
38700,SGD,SGD,6/10/2000 7:05,123406
38701,SKK,SKK,8/12/2009 8:51,146572
38702,SIT,SIT,4/22/2001 2:00,354098
38703,SBD,SBD,3/2/2014 3:58,249077
38704,SOS,SOS,9/20/2000 18:48,194092
38705,ZAR,ZAR,4/27/2005 10:13,746246
38706,ESP,ESP,9/30/2004 7:43,308020
38707,LKR,LKR,2/16/2003 17:20,224222
38708,SDP,SDP,9/29/2019 9:02,893961
38709,SRG,SRG,1/1/2009 5:10,275000
38710,NOK,NOK,7/14/2002 13:32,913572
38711,SZL,SZL,11/19/2019 22:51,807723
38712,SEK,SEK,4/21/2000 8:41,650927
38713,CHF,CHF,10/23/2012 16:33,278834
38714,SYP,SYP,7/15/2009 7:15,560193
38715,TWD,TWD,9/5/2004 15:17,348356
38716,TJR,TJR,8/29/2010 18:45,401601
38717,TZS,TZS,10/3/2006 17:36,493781
38718,THB,THB,4/25/2004 4:22,80967
38719,XOF,XOF,10/23/2010 16:30,570902
38720,NZD,NZD,8/30/2001 20:23,64326
38721,TOP,TOP,4/12/2014 9:04,938879
38722,TTD,TTD,9/22/2006 8:18,287754
38723,TND,TND,10/25/2004 5:19,284483
38724,TRL,TRL,1/22/2001 21:42,568413
38725,TMM,TMM,5/3/2009 5:48,21308
38726,USD,USD,11/29/2019 5:44,141544
38727,AUD,AUD,2/3/2018 2:07,270887
38728,UGX,UGX,6/25/2011 12:46,982780
38729,UAH,UAH,12/18/2002 10:54,601162
38730,AED,AED,7/6/2018 7:42,712374
38731,GBP,GBP,11/12/2000 21:47,963217
38732,USD,USD,10/27/2002 13:12,462899
38733,USD,USD,10/27/2003 14:43,828695
38734,UYU,UYU,6/4/2008 8:35,755864
38735,UZS,UZS,1/6/2008 10:41,529169
38736,VUV,VUV,5/11/2002 15:55,922769
38737,VEB,VEB,8/5/2000 15:41,657696
38738,VND,VND,12/15/2011 4:10,377044
38739,USD,USD,5/31/2013 6:13,203783
38740,USD,USD,7/15/2016 5:23,985929
38741,XPF,XPF,12/6/2014 18:23,742432
38742,MAD,MAD,2/17/2009 17:48,58107
38743,YER,YER,9/25/2008 16:09,472181
38744,YUN,YUN,9/25/2013 20:36,360729
38745,ZRN,ZRN,1/16/2006 1:07,123710
38746,ZMK,ZMK,12/3/2014 4:08,722249
38747,WWW,WWW,10/5/2000 5:51,103678
38748,PEN,PEN,1/13/2003 7:52,20616
38749,PHP,PHP,10/14/2017 17:04,846441
38750,NZD,NZD,1/24/2008 0:44,952200
38751,PLN,PLN,6/25/2010 22:34,790080
38752,PTE,PTE,2/28/2008 4:19,826603
38753,USD,USD,9/5/2006 8:10,290881
38754,QAR,QAR,11/18/2017 22:34,159578
38755,FRF,FRF,1/31/2015 17:12,598310
38756,ROL,ROL,12/19/2011 21:52,372910
38757,RUR,RUR,6/29/2015 2:20,509863
38758,RWF,RWF,6/9/2000 8:18,466959
38759,XCD,XCD,10/3/2018 7:04,113309
38760,FRF,FRF,2/22/2014 12:23,304066
38761,XCD,XCD,12/8/2001 18:57,823182
38762,XCD,XCD,6/4/2015 6:01,458174
38763,SHP,SHP,7/8/2013 21:38,167678
38764,WST,WST,11/19/2011 20:22,454815
38765,ITL,ITL,10/31/2015 21:39,810429
38766,STD,STD,1/6/2004 8:25,961510
38767,SAR,SAR,1/15/2019 8:41,744127
38768,XOF,XOF,4/4/2009 12:58,893354
38769,SCR,SCR,10/14/2016 19:42,79865
38770,SLL,SLL,3/11/2008 22:35,86958
38771,SGD,SGD,12/8/2003 13:50,103418
38772,SKK,SKK,5/8/2015 19:12,952952
38773,SIT,SIT,3/7/2001 18:21,289478
38774,SBD,SBD,7/8/2007 1:57,81529
38775,SOS,SOS,9/1/2014 4:48,34438
38776,ZAR,ZAR,11/4/2010 19:49,956355
38777,ESP,ESP,3/5/2003 6:41,963195
38778,LKR,LKR,3/20/2010 20:01,875710
38779,SDP,SDP,7/25/2012 11:42,380024
38780,SRG,SRG,9/3/2019 1:57,634983
38781,NOK,NOK,1/3/2007 17:42,721490
38782,SZL,SZL,7/12/2015 2:44,467045
38783,SEK,SEK,5/26/2017 23:22,546568
38784,CHF,CHF,1/6/2013 1:58,650696
38785,SYP,SYP,7/22/2002 23:14,62583
38786,TWD,TWD,7/5/2014 6:17,177447
38787,TJR,TJR,9/17/2014 12:55,249776
38788,TZS,TZS,2/18/2009 0:29,710523
38789,THB,THB,8/12/2013 10:20,372003
38790,XOF,XOF,10/4/2008 8:11,918237
38791,NZD,NZD,5/18/2006 15:42,760790
38792,TOP,TOP,7/30/2016 22:40,102613
38793,TTD,TTD,10/1/2003 12:35,181916
38794,TND,TND,11/4/2008 11:30,719534
38795,TRL,TRL,7/9/2012 16:43,423546
38796,TMM,TMM,5/28/2008 1:32,382642
38797,USD,USD,1/30/2001 14:53,17628
38798,AUD,AUD,4/2/2000 0:45,816065
38799,UGX,UGX,2/17/2019 23:18,782656
38800,UAH,UAH,2/16/2005 0:44,207671
38801,AED,AED,3/15/2000 9:31,588467
38802,GBP,GBP,1/16/2006 14:49,473679
38803,USD,USD,3/20/2009 2:35,715183
38804,USD,USD,11/19/2002 11:38,992574
38805,UYU,UYU,8/27/2015 3:13,973166
38806,UZS,UZS,12/10/2011 12:35,804551
38807,VUV,VUV,2/8/2010 19:30,169541
38808,VEB,VEB,4/12/2018 21:10,843208
38809,VND,VND,2/8/2009 23:55,499932
38810,USD,USD,8/4/2005 14:47,955928
38811,USD,USD,7/22/2013 7:25,427277
38812,XPF,XPF,3/2/2016 14:55,688395
38813,MAD,MAD,11/2/2017 12:02,242445
38814,YER,YER,1/21/2000 18:43,262572
38815,YUN,YUN,6/15/2007 7:47,217552
38816,ZRN,ZRN,5/26/2016 1:46,609044
38817,ZMK,ZMK,7/12/2015 20:02,664504
38818,WWW,WWW,11/2/2017 3:11,5921
38819,PEN,PEN,2/9/2019 4:53,217965
38820,PHP,PHP,5/27/2000 1:40,865884
38821,NZD,NZD,9/21/2015 20:08,636159
38822,PLN,PLN,5/7/2007 23:14,314742
38823,PTE,PTE,1/7/2004 18:01,574698
38824,USD,USD,11/27/2012 9:37,873504
38825,QAR,QAR,12/21/2003 15:11,954046
38826,FRF,FRF,4/18/2001 14:31,493320
38827,ROL,ROL,5/24/2016 11:22,480423
38828,RUR,RUR,3/7/2008 13:45,276832
38829,RWF,RWF,7/4/2004 20:05,222928
38830,XCD,XCD,4/29/2005 7:42,64603
38831,FRF,FRF,6/6/2017 11:01,255365
38832,XCD,XCD,3/25/2008 11:22,312360
38833,XCD,XCD,6/26/2014 13:49,503609
38834,SHP,SHP,7/23/2013 11:41,835842
38835,WST,WST,3/27/2004 23:01,694764
38836,ITL,ITL,4/26/2011 11:36,371170
38837,STD,STD,1/9/2014 23:21,450123
38838,SAR,SAR,11/19/2019 10:56,747068
38839,XOF,XOF,3/16/2009 14:53,113144
38840,SCR,SCR,10/7/2017 16:28,647779
38841,SLL,SLL,3/28/2017 0:55,210063
38842,SGD,SGD,1/9/2018 17:43,266680
38843,SKK,SKK,6/2/2000 3:39,568657
38844,SIT,SIT,5/7/2002 0:25,221030
38845,SBD,SBD,10/16/2002 23:47,195786
38846,SOS,SOS,3/19/2009 5:04,720986
38847,ZAR,ZAR,12/2/2019 5:04,885356
38848,ESP,ESP,3/4/2005 10:17,748378
38849,LKR,LKR,10/26/2008 12:45,123741
38850,SDP,SDP,9/1/2007 14:30,242293
38851,SRG,SRG,2/7/2011 18:30,849729
38852,NOK,NOK,1/12/2007 21:47,672713
38853,SZL,SZL,11/8/2010 22:49,279899
38854,SEK,SEK,10/25/2003 0:29,564498
38855,CHF,CHF,11/19/2019 18:38,510359
38856,SYP,SYP,8/31/2012 1:40,253698
38857,TWD,TWD,7/8/2019 13:04,806825
38858,TJR,TJR,8/8/2009 16:00,497654
38859,TZS,TZS,1/14/2017 10:42,498657
38860,THB,THB,12/5/2009 15:42,294989
38861,XOF,XOF,2/6/2004 22:49,811961
38862,NZD,NZD,5/3/2000 4:48,777869
38863,TOP,TOP,9/6/2012 14:39,138288
38864,TTD,TTD,12/19/2010 8:06,329523
38865,TND,TND,5/21/2013 9:37,996702
38866,TRL,TRL,5/30/2004 22:54,340005
38867,TMM,TMM,6/27/2002 6:03,909371
38868,USD,USD,11/16/2007 3:36,331833
38869,AUD,AUD,6/14/2011 10:51,407335
38870,UGX,UGX,5/31/2001 9:19,458333
38871,UAH,UAH,12/20/2001 11:31,30617
38872,AED,AED,3/17/2007 17:10,858110
38873,GBP,GBP,5/28/2016 11:08,178749
38874,USD,USD,6/17/2003 3:17,679646
38875,USD,USD,12/16/2003 6:07,725421
38876,UYU,UYU,7/24/2007 21:58,800860
38877,UZS,UZS,7/6/2006 0:48,518835
38878,VUV,VUV,1/7/2006 23:02,244334
38879,VEB,VEB,3/10/2005 2:34,649407
38880,VND,VND,6/19/2012 1:41,655203
38881,USD,USD,12/12/2017 12:43,735328
38882,USD,USD,4/25/2005 18:51,913648
38883,XPF,XPF,12/30/2004 19:29,438080
38884,MAD,MAD,10/10/2001 18:40,262453
38885,YER,YER,8/22/2015 10:20,522444
38886,YUN,YUN,6/18/2015 11:57,70566
38887,ZRN,ZRN,3/23/2019 14:53,376842
38888,ZMK,ZMK,5/4/2001 21:42,765153
38889,WWW,WWW,1/13/2007 21:15,681770
38890,PEN,PEN,7/12/2001 22:42,403602
38891,PHP,PHP,8/23/2014 23:21,321859
38892,NZD,NZD,8/18/2009 10:27,932257
38893,PLN,PLN,12/30/2001 10:24,283274
38894,PTE,PTE,3/23/2002 10:53,85532
38895,USD,USD,1/29/2017 4:24,948439
38896,QAR,QAR,4/11/2010 1:18,572744
38897,FRF,FRF,2/13/2005 5:36,795409
38898,ROL,ROL,1/26/2012 21:33,40803
38899,RUR,RUR,6/1/2001 4:18,195280
38900,RWF,RWF,12/24/2002 10:59,797820
38901,XCD,XCD,10/3/2010 7:51,791830
38902,FRF,FRF,8/21/2008 19:40,673899
38903,XCD,XCD,10/7/2016 10:48,489453
38904,XCD,XCD,7/24/2011 19:06,683544
38905,SHP,SHP,1/27/2008 1:45,459403
38906,WST,WST,2/24/2000 6:17,857305
38907,ITL,ITL,9/14/2001 7:00,783940
38908,STD,STD,11/7/2010 4:03,459314
38909,SAR,SAR,8/16/2001 14:25,568497
38910,XOF,XOF,10/7/2011 6:36,530379
38911,SCR,SCR,4/16/2009 9:33,901684
38912,SLL,SLL,7/7/2018 11:35,642536
38913,SGD,SGD,5/28/2017 6:15,654190
38914,SKK,SKK,8/14/2019 6:05,422456
38915,SIT,SIT,7/15/2008 10:01,215148
38916,SBD,SBD,8/2/2012 1:39,247055
38917,SOS,SOS,10/8/2013 4:10,503393
38918,ZAR,ZAR,10/10/2011 13:07,628928
38919,ESP,ESP,9/10/2012 11:29,77364
38920,LKR,LKR,10/8/2000 8:00,636637
38921,SDP,SDP,12/4/2016 15:58,734741
38922,SRG,SRG,7/29/2019 15:55,994078
38923,NOK,NOK,3/6/2011 9:21,850943
38924,SZL,SZL,4/7/2008 22:17,288736
38925,SEK,SEK,11/5/2003 5:42,131586
38926,CHF,CHF,2/17/2001 10:30,631072
38927,SYP,SYP,3/30/2019 20:43,624837
38928,TWD,TWD,7/7/2010 13:51,460088
38929,TJR,TJR,11/18/2001 9:31,312477
38930,TZS,TZS,10/5/2008 5:50,215909
38931,THB,THB,9/1/2015 17:53,946850
38932,XOF,XOF,7/7/2000 20:19,306681
38933,NZD,NZD,7/2/2016 9:57,56590
38934,TOP,TOP,5/31/2018 16:20,305868
38935,TTD,TTD,11/11/2010 9:16,882396
38936,TND,TND,5/28/2004 3:28,576228
38937,TRL,TRL,3/10/2013 22:27,61242
38938,TMM,TMM,10/5/2019 21:50,99696
38939,USD,USD,5/19/2014 4:32,568775
38940,AUD,AUD,11/4/2007 13:06,932621
38941,UGX,UGX,2/7/2007 5:52,270516
38942,UAH,UAH,2/1/2009 20:21,588377
38943,AED,AED,5/5/2016 14:03,686699
38944,GBP,GBP,6/30/2001 8:36,899477
38945,USD,USD,2/22/2010 20:54,432996
38946,USD,USD,7/2/2004 0:59,520866
38947,UYU,UYU,7/15/2004 4:34,430353
38948,UZS,UZS,11/1/2012 18:05,32479
38949,VUV,VUV,9/1/2003 21:02,385445
38950,VEB,VEB,8/1/2013 18:27,289857
38951,VND,VND,8/5/2003 10:59,421735
38952,USD,USD,3/9/2007 15:01,200211
38953,USD,USD,11/4/2012 21:57,528084
38954,XPF,XPF,3/28/2007 20:57,330672
38955,MAD,MAD,1/10/2019 22:27,47283
38956,YER,YER,11/26/2017 8:38,364256
38957,YUN,YUN,7/6/2010 0:54,795720
38958,ZRN,ZRN,12/5/2011 16:27,480530
38959,ZMK,ZMK,6/20/2004 14:28,989722
38960,WWW,WWW,7/31/2008 14:17,192709
38961,PEN,PEN,2/3/2015 10:05,506057
38962,PHP,PHP,5/5/2008 3:35,455362
38963,NZD,NZD,1/3/2000 18:06,59799
38964,PLN,PLN,10/4/2018 4:25,716390
38965,PTE,PTE,9/13/2018 12:00,249953
38966,USD,USD,4/28/2007 8:25,89375
38967,QAR,QAR,10/4/2000 14:35,396899
38968,FRF,FRF,2/4/2008 1:08,948396
38969,ROL,ROL,12/14/2004 16:14,223941
38970,RUR,RUR,5/7/2010 10:30,701987
38971,RWF,RWF,4/3/2016 2:56,436697
38972,XCD,XCD,7/11/2019 20:27,645934
38973,FRF,FRF,2/21/2010 14:56,984375
38974,XCD,XCD,2/18/2010 12:04,449513
38975,XCD,XCD,10/22/2016 17:21,862962
38976,SHP,SHP,10/31/2008 1:53,740944
38977,WST,WST,12/8/2001 2:23,34332
38978,ITL,ITL,7/6/2002 2:52,215221
38979,STD,STD,5/13/2017 0:04,290731
38980,SAR,SAR,5/23/2000 12:31,784070
38981,XOF,XOF,2/1/2006 6:47,707023
38982,SCR,SCR,8/30/2007 9:11,943879
38983,SLL,SLL,10/24/2013 15:58,163550
38984,SGD,SGD,4/7/2007 9:30,361176
38985,SKK,SKK,3/25/2015 2:46,104580
38986,SIT,SIT,10/25/2013 2:41,155770
38987,SBD,SBD,9/6/2007 14:22,186303
38988,SOS,SOS,3/29/2011 13:54,372267
38989,ZAR,ZAR,10/27/2001 14:19,196111
38990,ESP,ESP,12/1/2006 9:58,140862
38991,LKR,LKR,10/3/2008 14:36,853700
38992,SDP,SDP,2/17/2017 23:40,767500
38993,SRG,SRG,1/23/2017 16:00,501297
38994,NOK,NOK,1/6/2011 8:19,598110
38995,SZL,SZL,1/2/2019 8:32,670736
38996,SEK,SEK,11/19/2000 8:54,414745
38997,CHF,CHF,9/21/2005 12:08,894941
38998,SYP,SYP,4/3/2012 15:42,898958
38999,TWD,TWD,3/19/2009 9:56,266789
39000,TJR,TJR,2/19/2003 17:42,757650
39001,TZS,TZS,5/8/2011 0:51,361996
39002,THB,THB,6/11/2012 12:04,971622
39003,XOF,XOF,11/12/2000 9:03,478318
39004,NZD,NZD,9/21/2007 7:23,899000
39005,TOP,TOP,11/12/2013 17:03,98270
39006,TTD,TTD,12/22/2016 6:10,590034
39007,TND,TND,6/19/2005 14:41,531689
39008,TRL,TRL,3/14/2002 7:59,115735
39009,TMM,TMM,9/19/2007 7:16,118210
39010,USD,USD,3/5/2019 3:27,951224
39011,AUD,AUD,8/14/2018 1:41,499187
39012,UGX,UGX,8/5/2017 10:11,151563
39013,UAH,UAH,2/2/2010 4:40,969379
39014,AED,AED,8/9/2011 13:50,348583
39015,GBP,GBP,12/29/2012 1:05,45407
39016,USD,USD,5/14/2008 20:17,301332
39017,USD,USD,9/4/2016 8:15,422192
39018,UYU,UYU,4/4/2009 22:41,406273
39019,UZS,UZS,1/10/2011 20:43,817831
39020,VUV,VUV,7/16/2002 0:00,456418
39021,VEB,VEB,11/18/2012 14:41,832747
39022,VND,VND,2/7/2012 17:40,880674
39023,USD,USD,1/16/2005 13:07,596148
39024,USD,USD,12/8/2010 7:59,667029
39025,XPF,XPF,8/6/2013 21:40,39356
39026,MAD,MAD,12/6/2019 3:32,374111
39027,YER,YER,3/20/2004 3:21,152607
39028,YUN,YUN,3/11/2008 2:27,666880
39029,ZRN,ZRN,8/13/2011 5:05,581497
39030,ZMK,ZMK,5/29/2010 1:43,730432
39031,WWW,WWW,10/31/2008 16:47,951851
39032,PEN,PEN,12/4/2018 14:26,925980
39033,PHP,PHP,3/9/2018 5:58,854572
39034,NZD,NZD,4/24/2001 15:35,369295
39035,PLN,PLN,11/19/2002 21:58,251198
39036,PTE,PTE,3/20/2008 21:24,785897
39037,USD,USD,7/19/2013 7:58,393961
39038,QAR,QAR,4/22/2014 9:16,604501
39039,FRF,FRF,7/24/2012 6:16,295384
39040,ROL,ROL,1/1/2007 7:41,878239
39041,RUR,RUR,2/12/2008 1:07,899835
39042,RWF,RWF,11/28/2011 21:24,911888
39043,XCD,XCD,9/16/2006 3:30,757996
39044,FRF,FRF,9/1/2003 15:53,797729
39045,XCD,XCD,11/9/2007 3:02,99708
39046,XCD,XCD,6/15/2012 18:29,664905
39047,SHP,SHP,12/13/2005 13:57,987916
39048,WST,WST,4/22/2012 19:21,111263
39049,ITL,ITL,7/23/2013 3:26,986104
39050,STD,STD,9/28/2002 8:01,569542
39051,SAR,SAR,9/15/2018 17:13,877179
39052,XOF,XOF,7/4/2007 21:37,568454
39053,SCR,SCR,5/19/2011 12:05,251020
39054,SLL,SLL,6/11/2010 5:26,531767
39055,SGD,SGD,4/12/2003 14:26,324363
39056,SKK,SKK,9/28/2013 7:37,591655
39057,SIT,SIT,1/11/2013 1:36,330928
39058,SBD,SBD,1/12/2014 8:01,966506
39059,SOS,SOS,1/1/2014 22:20,13239
39060,ZAR,ZAR,10/4/2009 10:42,800280
39061,ESP,ESP,12/28/2001 15:00,154962
39062,LKR,LKR,4/27/2005 2:24,48938
39063,SDP,SDP,3/2/2001 17:40,170610
39064,SRG,SRG,10/19/2011 4:19,951695
39065,NOK,NOK,10/19/2016 0:31,16793
39066,SZL,SZL,3/22/2001 19:40,288575
39067,SEK,SEK,8/31/2013 10:04,447116
39068,CHF,CHF,9/14/2008 3:32,324232
39069,SYP,SYP,5/19/2000 13:09,18342
39070,TWD,TWD,8/4/2018 17:14,784300
39071,TJR,TJR,1/4/2003 13:03,65672
39072,TZS,TZS,1/8/2010 10:34,851058
39073,THB,THB,11/11/2009 4:05,52699
39074,XOF,XOF,12/29/2010 20:35,743958
39075,NZD,NZD,5/2/2010 8:20,761997
39076,TOP,TOP,9/20/2004 0:47,787800
39077,TTD,TTD,10/31/2002 17:43,802920
39078,TND,TND,6/19/2013 17:21,820298
39079,TRL,TRL,3/2/2001 12:44,350860
39080,TMM,TMM,7/12/2002 10:06,980210
39081,USD,USD,4/3/2012 4:56,150593
39082,AUD,AUD,5/8/2017 11:35,105376
39083,UGX,UGX,3/21/2014 5:27,241578
39084,UAH,UAH,6/18/2008 3:51,192236
39085,AED,AED,2/6/2013 7:55,347486
39086,GBP,GBP,5/7/2002 18:02,111737
39087,USD,USD,10/26/2012 18:04,529707
39088,USD,USD,7/20/2001 10:08,939876
39089,UYU,UYU,2/8/2014 23:03,522121
39090,UZS,UZS,10/21/2013 1:26,820519
39091,VUV,VUV,9/29/2007 18:21,241413
39092,VEB,VEB,9/27/2019 17:12,976139
39093,VND,VND,6/5/2003 23:59,777023
39094,USD,USD,9/11/2003 14:24,501024
39095,USD,USD,3/9/2006 19:13,373174
39096,XPF,XPF,9/15/2007 15:02,223411
39097,MAD,MAD,1/19/2010 6:46,660283
39098,YER,YER,7/10/2000 8:37,678863
39099,YUN,YUN,10/1/2019 18:44,177656
39100,ZRN,ZRN,12/15/2000 2:53,305220
39101,ZMK,ZMK,3/27/2009 23:26,40000
